,author,repo,file,has_type,name,docstring,func_descr,arg_names,arg_types,arg_descrs,return_type,return_expr,return_descr,lineno,full_name,arg_full_names,arg_names_len,arg_types_len
589,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,map,,,"['func', 'iter', 'iter']","['Callable[[_T1, _T2], _S]', 'Iterable[_T1]', 'Iterable[_T2]']","['', '', '']",Iterator[_S],[],,920,map,"['__func', '__iter1', '__iter2']",3,3
590,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,map,,,"['func', 'iter', 'iter', 'iter']","['Callable[[_T1, _T2, _T3], _S]', 'Iterable[_T1]', 'Iterable[_T2]', 'Iterable[_T3]']","['', '', '', '']",Iterator[_S],[],,923,map,"['__func', '__iter1', '__iter2', '__iter3']",4,4
591,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,map,,,"['func', 'iter', 'iter', 'iter', 'iter']","['Callable[[_T1, _T2, _T3, _T4], _S]', 'Iterable[_T1]', 'Iterable[_T2]', 'Iterable[_T3]', 'Iterable[_T4]']","['', '', '', '', '']",Iterator[_S],[],,928,map,"['__func', '__iter1', '__iter2', '__iter3', '__iter4']",5,5
592,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,map,,,"['func', 'iter', 'iter', 'iter', 'iter', 'iter']","['Callable[[_T1, _T2, _T3, _T4, _T5], _S]', 'Iterable[_T1]', 'Iterable[_T2]', 'Iterable[_T3]', 'Iterable[_T4]', 'Iterable[_T5]']","['', '', '', '', '', '']",Iterator[_S],[],,934,map,"['__func', '__iter1', '__iter2', '__iter3', '__iter4', '__iter5']",6,6
593,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,map,,,"['func', 'iter', 'iter', 'iter', 'iter', 'iter', 'iter', 'iterables']","['Callable[..., _S]', 'Iterable[Any]', 'Iterable[Any]', 'Iterable[Any]', 'Iterable[Any]', 'Iterable[Any]', 'Iterable[Any]', 'Iterable[Any]']","['', '', '', '', '', '', '', '']",Iterator[_S],[],,941,map,"['__func', '__iter1', '__iter2', '__iter3', '__iter4', '__iter5', '__iter6', 'iterables']",8,8
594,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,max,,,"['arg', 'arg', 'args']","['_T', '_T', '_T']","['', '', '']",_T,[],,950,max,"['__arg1', '__arg2', '_args']",3,3
595,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,max,,,['iterable'],['Iterable[_T]'],[''],_T,[],,952,max,['__iterable'],1,1
596,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,max,,,['iterable'],['Iterable[_T]'],[''],"Union[_T, _VT]",[],,954,max,['__iterable'],1,1
597,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,min,,,"['arg', 'arg', 'args']","['_T', '_T', '_T']","['', '', '']",_T,[],,956,min,"['__arg1', '__arg2', '_args']",3,3
598,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,min,,,['iterable'],['Iterable[_T]'],[''],_T,[],,958,min,['__iterable'],1,1
599,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,min,,,['iterable'],['Iterable[_T]'],[''],"Union[_T, _VT]",[],,960,min,['__iterable'],1,1
600,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,next,,,['i'],['Iterator[_T]'],[''],_T,[],,962,next,['__i'],1,1
601,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,next,,,"['i', 'default']","['Iterator[_T]', '_VT']","['', '']","Union[_T, _VT]",[],,964,next,"['__i', 'default']",2,2
602,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,oct,,,['number'],"['Union[int, _SupportsIndex]']",[''],str,[],,965,oct,['__number'],1,1
603,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,open,,,"['file', 'mode', 'buffering', 'encode', 'error', 'newline', 'closefd', 'opener']","['Union[str, bytes, int, _PathLike[Any]]', 'str', 'int', 'Optional[str]', 'Optional[str]', 'Optional[str]', 'bool', 'Optional[Callable[[str, int], int]]']","['', '', '', '', '', '', '', '']",IO[Any],[],,968,open,"['file', 'mode', 'buffering', 'encoding', 'errors', 'newline', 'closefd', 'opener']",8,8
604,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,open,,,"['file', 'mode', 'buffering', 'encode', 'error', 'newline', 'closefd', 'opener']","['Union[str, bytes, int]', 'str', 'int', 'Optional[str]', 'Optional[str]', 'Optional[str]', 'bool', 'Optional[Callable[[str, int], int]]']","['', '', '', '', '', '', '', '']",IO[Any],[],,971,open,"['file', 'mode', 'buffering', 'encoding', 'errors', 'newline', 'closefd', 'opener']",8,8
605,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,ord,,,['c'],"['Union[Text, bytes]']",[''],int,[],,975,ord,['__c'],1,1
606,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,write,,,"['self', 's']","['', 'str']","['', '']",Any,[],,977,write,"['self', '__s']",2,2
607,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,print,,,['value'],['object'],[''],None,[],,978,print,['values'],1,1
608,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,pow,,,"['base', 'exp', 'mod']","['int', 'int', 'None']","['', '', '']",Any,[],,985,pow,"['base', 'exp', 'mod']",3,3
609,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,pow,,,"['base', 'exp', 'mod']","['int', 'int', 'int']","['', '', '']",int,[],,987,pow,"['base', 'exp', 'mod']",3,3
610,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,pow,,,"['base', 'exp', 'mod']","['float', 'float', 'None']","['', '', '']",float,[],,989,pow,"['base', 'exp', 'mod']",3,3
611,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,pow,,,"['base', 'exp', 'mod']","['int', 'int', 'None']","['', '', '']",Any,[],,992,pow,"['__base', '__exp', '__mod']",3,3
612,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,pow,,,"['base', 'exp', 'mod']","['int', 'int', 'int']","['', '', '']",int,[],,994,pow,"['__base', '__exp', '__mod']",3,3
613,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,pow,,,"['base', 'exp', 'mod']","['float', 'float', 'None']","['', '', '']",float,[],,996,pow,"['__base', '__exp', '__mod']",3,3
614,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,quit,,,['code'],['object'],[''],NoReturn,[],,997,quit,['code'],1,1
615,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,reverse,,,['object'],['Sequence[_T]'],[''],Iterator[_T],[],,999,reversed,['__object'],1,1
616,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,reverse,,,['object'],['Reversible[_T]'],[''],Iterator[_T],[],,1001,reversed,['__object'],1,1
617,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,repr,,,['obj'],['object'],[''],str,[],,1002,repr,['__obj'],1,1
618,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,round,,,['number'],['float'],[''],int,[],,1004,round,['number'],1,1
619,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,round,,,"['number', 'ndigits']","['float', 'None']","['', '']",int,[],,1006,round,"['number', 'ndigits']",2,2
620,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,round,,,"['number', 'ndigits']","['float', 'int']","['', '']",float,[],,1008,round,"['number', 'ndigits']",2,2
621,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,round,,,['number'],['SupportsRound[_T]'],[''],int,[],,1010,round,['number'],1,1
622,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,round,,,"['number', 'ndigits']","['SupportsRound[_T]', 'None']","['', '']",int,[],,1012,round,"['number', 'ndigits']",2,2
623,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,round,,,"['number', 'ndigits']","['SupportsRound[_T]', 'int']","['', '']",_T,[],,1014,round,"['number', 'ndigits']",2,2
624,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,setattr,,,"['obj', 'name', 'value']","['Any', 'Text', 'Any']","['', '', '']",None,[],,1015,setattr,"['__obj', '__name', '__value']",3,3
625,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,sort,,,['iterable'],['Iterable[_T]'],[''],List[_T],[],,1016,sorted,['__iterable'],1,1
626,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,sum,,,['iterable'],['Iterable[_T]'],[''],"Union[_T, int]",[],,1021,sum,['__iterable'],1,1
627,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,sum,,,"['iterable', 'start']","['Iterable[_T]', '_S']","['', '']","Union[_T, _S]",[],,1023,sum,"['__iterable', 'start']",2,2
628,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,sum,,,['iterable'],['Iterable[_T]'],[''],"Union[_T, int]",[],,1026,sum,['__iterable'],1,1
629,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,sum,,,"['iterable', 'start']","['Iterable[_T]', '_S']","['', '']","Union[_T, _S]",[],,1028,sum,"['__iterable', '__start']",2,2
630,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,var,,,['object'],['Any'],[''],"Dict[str, Any]",[],,1029,vars,['__object'],1,1
631,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,zip,,,['iter'],['Iterable[_T1]'],[''],Iterator[Tuple[_T1]],[],,1031,zip,['__iter1'],1,1
632,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,zip,,,"['iter', 'iter']","['Iterable[_T1]', 'Iterable[_T2]']","['', '']","Iterator[Tuple[_T1, _T2]]",[],,1033,zip,"['__iter1', '__iter2']",2,2
633,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,zip,,,"['iter', 'iter', 'iter']","['Iterable[_T1]', 'Iterable[_T2]', 'Iterable[_T3]']","['', '', '']","Iterator[Tuple[_T1, _T2, _T3]]",[],,1035,zip,"['__iter1', '__iter2', '__iter3']",3,3
634,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,zip,,,"['iter', 'iter', 'iter', 'iter']","['Iterable[_T1]', 'Iterable[_T2]', 'Iterable[_T3]', 'Iterable[_T4]']","['', '', '', '']","Iterator[Tuple[_T1, _T2, _T3, _T4]]",[],,1038,zip,"['__iter1', '__iter2', '__iter3', '__iter4']",4,4
635,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,zip,,,"['iter', 'iter', 'iter', 'iter', 'iter']","['Iterable[_T1]', 'Iterable[_T2]', 'Iterable[_T3]', 'Iterable[_T4]', 'Iterable[_T5]']","['', '', '', '', '']","Iterator[Tuple[_T1, _T2, _T3, _T4, _T5]]",[],,1041,zip,"['__iter1', '__iter2', '__iter3', '__iter4', '__iter5']",5,5
636,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,zip,,,"['iter', 'iter', 'iter', 'iter', 'iter', 'iter', 'iterables']","['Iterable[Any]', 'Iterable[Any]', 'Iterable[Any]', 'Iterable[Any]', 'Iterable[Any]', 'Iterable[Any]', 'Iterable[Any]']","['', '', '', '', '', '', '']","Iterator[Tuple[Any, ...]]",[],,1044,zip,"['__iter1', '__iter2', '__iter3', '__iter4', '__iter5', '__iter6', 'iterables']",7,7
637,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,import,,,"['name', 'globals', 'local', 'fromlist', 'level']","['Text', 'Optional[Mapping[str, Any]]', 'Optional[Mapping[str, Any]]', 'Sequence[str]', 'int']","['', '', '', '', '']",Any,[],,1047,__import__,"['name', 'globals', 'locals', 'fromlist', 'level']",5,5
638,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'args']","['', 'object']","['', '']",None,[],,1065,__init__,"['self', 'args']",2,2
639,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,str,,,['self'],[''],[''],str,[],,1066,__str__,['self'],1,1
640,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,repr,,,['self'],[''],[''],str,[],,1067,__repr__,['self'],1,1
641,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,with traceback,,,"['self', 'tb']","['', 'Optional[TracebackType]']","['', '']",BaseException,[],,1068,with_traceback,"['self', 'tb']",2,2
642,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'args']","['', 'object']","['', '']",None,[],,1094,__init__,"['self', 'args']",2,2
643,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'encode', 'object', 'start', 'end', 'reason']","['', 'str', 'bytes', 'int', 'int', 'str']","['', '', '', '', '', '']",None,[],,1160,__init__,"['self', '__encoding', '__object', '__start', '__end', '__reason']",6,6
644,tmp_author,tmp_repo,./project/tmp_author__tmp_repo/tmp.py,True,init,,,"['self', 'encode', 'object', 'start', 'end', 'reason']","['', 'str', 'Text', 'int', 'int', 'str']","['', '', '', '', '', '']",None,[],,1168,__init__,"['self', '__encoding', '__object', '__start', '__end', '__reason']",6,6
